Video ID,Playlist Video Creation Timestamp
AhEp9Y34Hrw,2015-10-06T14:02:40+00:00
PudggCFKj58,2015-10-06T15:11:48+00:00
ECOifqqXro8,2015-10-06T15:22:03+00:00
 -Y_p83xVZo8,2015-10-06T15:22:37+00:00
EF02a33TWtg,2015-10-06T15:22:49+00:00
 -BbfBYq1iS4,2015-10-06T15:23:41+00:00
y_NvixQvR6E,2015-10-06T15:36:04+00:00
3Lgf3L4NpDU,2015-10-06T15:52:34+00:00





